"","Year","Period","State","Commodity","Data Item","Domain","Domain Category","Value"
"429",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","30,000"
"430",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","26,300"
"431",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","4,300"
"432",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)","500"
"433",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","(D)"
"434",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","1,200"
"435",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","1,800"
"436",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","100"
"437",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","2,500"
"438",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","1,000"
"439",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","1,400"
"440",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)","1,700"
"441",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","13,500"
"442",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POTASSIUM PHOSPHATE = 76413)","(D)"
"443",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","900"
"444",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)","1,500"
"445",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","600"
"446",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","400"
"447",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","(D)"
"448",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","121,100"
"449",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","21,700"
"450",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (AMMONIUM PELARGONATE = 31802)","(D)"
"451",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ATRAZINE = 80803)","(D)"
"452",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENTAZON = 103901)","(D)"
"453",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","(Z)"
"454",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","(D)"
"455",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","700"
"456",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)","(D)"
"457",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA = 29801)","(D)"
"458",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)","(D)"
"459",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","13,200"
"460",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","(D)"
"461",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","1,300"
"462",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","500"
"463",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","300"
"464",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","2,300"
"465",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)","(D)"
"466",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HEXAZINONE = 107201)","1,900"
"467",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ISOXABEN = 125851)","(D)"
"468",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)","1,000"
"469",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","(D)"
"470",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","3,500"
"471",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","(D)"
"472",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","(D)"
"473",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","3,400"
"474",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (QUINCLORAC = 128974)","(D)"
"475",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)","(D)"
"476",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","5,200"
"477",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","(D)"
"478",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","10,800"
"479",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","(D)"
"480",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","4,100"
"481",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","50,900"
"482",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","(D)"
"483",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","900"
"484",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)","(NA)"
"485",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","2,700"
"486",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)","(NA)"
"487",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","(D)"
"488",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","(D)"
"489",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","(NA)"
"490",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","(D)"
"491",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","800"
"492",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","400"
"493",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)","200"
"494",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","900"
"495",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","6,600"
"496",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","14,100"
"497",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","1,300"
"498",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","30,600"
"499",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)","(D)"
"500",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","(D)"
"501",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","(D)"
"502",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","200"
"503",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUFENOZIDE = 129026)","(D)"
"504",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","60,600"
"505",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","1,100"
"506",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CUPRAMMONIUM ACETATE = 36011)","(D)"
"507",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (FORCHLORFENURON = 128819)","(D)"
"508",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)","100"
"509",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","23,000"
"510",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDAZIFLAM = 80818)","100"
"511",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL ANTHRANILATE = 128725)","(D)"
"512",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","(D)"
"513",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)","4,300"
"514",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)","(D)"
"515",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","(D)"
"516",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","29,600"
"517",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (NITROGEN)","973,000"
"518",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)","238,000"
"519",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)","894,000"
"520",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (SULFUR)","426,000"
"521",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","0.19"
"522",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","(NA)"
"523",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","(NA)"
"524",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)","(D)"
"525",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","0.316"
"526",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","2.419"
"527",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","2.242"
"528",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","1.802"
"529",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)","0.623"
"530",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","(D)"
"531",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","0.106"
"532",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","0.289"
"533",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","0.085"
"534",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","0.122"
"535",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","0.199"
"536",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","0.172"
"537",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)","0.079"
"538",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","2.226"
"539",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POTASSIUM PHOSPHATE = 76413)","(D)"
"540",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","0.149"
"541",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)","0.177"
"542",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","0.16"
"543",2019,"YEAR","MICHIGAN","BLUEBERRIES","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","0.391"
